Unnamed: 0,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist,energy_dance,happy_dance,energy_loudness,acoustic_energy,dance_tempo,happiness_score,dancefloor_potential,chill_factor,energy_level,dance_category,tempo_category,mood,speech_to_music_ratio,energy_acoustic_ratio
1449,0.0256,0.559,210968,0.854,2.61e-06,11,0.294,-3.923,0,0.036,156.008,4.0,0.474,0,Limitless (feat. Sophie Rose),Sam F,0.47738600000000003,0.26496600000000003,-3.350242,0.0218624,87.20847200000001,0.5036999999999999,0.6812364623184349,0.0939591745450849,High,Moderate,Very_Fast,Neutral,35.90628459720131,32.10526315789473
1450,0.0235,0.714,176250,0.851,0.00697,6,0.1,-3.387,0,0.121,128.004,4.0,0.692,0,Move On Me,Tom & Jame,0.607614,0.4940879999999999,-2.882337,0.0199985,91.39485599999999,0.6912499999999999,0.6774646978321047,0.08881035884924264,High,Very_Danceable,Fast,Happy,15.181932245922209,34.73469387755102
1451,0.325,0.531,195252,0.769,0.0,10,0.305,-2.881,0,0.063,77.351,4.0,0.454,0,Wildcard,Mickey Valen,0.408339,0.241074,-2.215489,0.249925,41.073381000000005,0.33000000000000007,0.49066436502752636,0.21149984751448614,High,Moderate,Slow,Neutral,63.0,2.3588957055214723
1452,0.149,0.738,190476,0.646,0.00157,8,0.162,-5.384,1,0.0611,125.923,4.0,0.401,0,Find You,Wahlstedt,0.476748,0.29593800000000003,-3.4780640000000003,0.09625399999999999,92.931174,0.495,0.6130860004354451,0.21927793026329165,Medium,Very_Danceable,Fast,Neutral,23.774319066147857,4.306666666666667
1453,0.0214,0.587,198426,0.772,0.698,4,0.447,-4.439,0,0.0375,127.978,4.0,0.201,0,Legacy,Dimitri Vangelis & Wyman,0.453164,0.117987,-3.426908,0.0165208,75.12308599999999,0.38330000000000003,0.6087474884140462,0.12513800955575882,High,Moderate,Fast,Sad,0.0536480686695279,34.464285714285715
1454,0.316,0.519,182720,0.829,0.0,5,0.0759,-5.121,0,0.0901,123.659,4.0,0.629,0,Show You Love,Kato,0.430251,0.326451,-4.245309,0.261964,64.179021,0.41600000000000004,0.5966848931603993,0.21127101758666264,High,Moderate,Fast,Neutral,90.1,2.615141955835962
1455,0.139,0.718,188160,0.89,0.00103,2,0.341,-3.931,1,0.144,124.943,4.0,0.304,0,Make U Love Me,Tujamo,0.63902,0.218272,-3.49859,0.12371000000000001,89.709074,0.4415,0.6858475941650338,0.11984050015248549,High,Very_Danceable,Fast,Sad,70.935960591133,6.357142857142857
1456,0.474,0.871,184762,0.893,0.852,5,0.0891,-3.774,1,0.0403,126.016,4.0,0.639,0,Bassline Riddim,Vato Gonzalez,0.777803,0.556569,-3.3701820000000002,0.423282,109.75993600000001,0.518,0.7399334546359367,0.22891115177391477,High,Very_Danceable,Fast,Neutral,0.047245017584994144,1.8800000000000001
1457,0.108,0.641,302506,0.676,0.0,9,0.152,-4.461,1,0.0385,119.108,4.0,0.174,0,Light - GOSLO Remix,San Holo,0.43331600000000003,0.111534,-3.015636,0.073008,76.348228,0.3535,0.5775046343815123,0.18622832164277722,Medium,Moderate,Medium,Sad,38.5,6.201834862385321
1458,0.265,0.677,185613,0.778,0.0,6,0.247,-5.19,0,0.0291,97.97,4.0,0.335,0,Walk Away,LVNDSCAPE,0.526706,0.22679500000000002,-4.037820000000001,0.20617000000000002,66.32569000000001,0.3735,0.5824133774999223,0.21197245095049302,High,Moderate,Medium,Neutral,29.1,2.924812030075188
1459,0.158,0.633,155963,0.964,0.0159,2,0.204,-3.573,1,0.0298,124.022,4.0,0.111,0,Touch The Sky,Cedric Gervais,0.610212,0.070263,-3.444372,0.152312,78.505926,0.293,0.680390547727909,0.09786784588797397,High,Moderate,Fast,Sad,1.7633136094674555,6.062893081761006
1460,0.0144,0.529,179200,0.739,0.000255,9,0.39,-5.356,0,0.0543,149.915,4.0,0.403,0,"Afraid, Unafraid",SLUMBERJACK,0.39093100000000003,0.21318700000000002,-3.958084,0.0106416,79.305035,0.45880000000000004,0.6210586295916146,0.1431266239707228,High,Moderate,Very_Fast,Neutral,43.266932270916335,47.98701298701298
1461,0.282,0.738,202286,0.818,0.000543,2,0.101,-3.652,0,0.0692,139.998,4.0,0.53,0,Make You Mine,Aire Atlantica,0.603684,0.39114,-2.987336,0.23067599999999996,103.318524,0.493,0.6977804578395695,0.18867093626105516,High,Very_Danceable,Fast,Neutral,44.84769928710304,2.8904593639575973
1462,0.0238,0.303,199405,0.879,3.84e-05,8,0.431,-4.748,1,0.0758,80.329,4.0,0.564,0,Riot Call (feat. Nevve),QUIX,0.266337,0.170892,-4.173492,0.0209202,24.339686999999998,0.4216,0.45712012068053864,0.09341254447494153,High,Not_Danceable,Slow,Neutral,72.99691833590138,35.44354838709677
1463,0.128,0.617,185089,0.524,0.00438,5,0.362,-8.885,0,0.103,142.046,4.0,0.225,0,Modern Flame (feat. Yuna),Emmit Fenn,0.323308,0.138825,-4.65574,0.067072,87.642382,0.357,0.5634283381543342,0.2885347158686591,Medium,Moderate,Very_Fast,Sad,19.144981412639403,4.062015503875969
1464,0.056,0.164,206897,0.878,0.0617,6,0.205,-4.953,0,0.11,171.908,4.0,0.196,0,Right Here,Keys N Krates,0.143992,0.032144000000000006,-4.348734,0.049168,28.192912,0.152,0.588478632079873,0.10656317983124931,High,Not_Danceable,Very_Fast,Sad,1.754385964912281,15.403508771929824
1465,0.00129,0.823,207293,0.815,0.0494,11,0.599,-3.947,1,0.134,125.989,4.0,0.473,0,Chicken Soup,Skrillex,0.6707449999999999,0.389279,-3.216805,0.00105135,103.688947,0.6473549999999999,0.6978809679325683,0.09909981803395344,High,Very_Danceable,Fast,Neutral,2.658730158730159,355.8951965065502
1466,0.0165,0.597,209664,0.952,0.145,9,0.305,-3.586,0,0.0415,127.907,4.0,0.206,0,No Sleep,Bougenvilla,0.568344,0.122982,-3.4138719999999996,0.015708,76.360479,0.39325,0.6719428011570402,0.05483333333333331,High,Moderate,Fast,Sad,0.2842465753424658,54.39999999999999
1467,0.0705,0.71,166290,0.884,0.0,1,0.0765,-1.258,1,0.347,149.995,4.0,0.579,0,Help,Borgore,0.62764,0.41108999999999996,-1.112072,0.062321999999999995,106.49645,0.60925,0.7298808124164101,0.07183424824641656,High,Very_Danceable,Very_Fast,Neutral,346.99999999999994,12.363636363636365
1468,0.00931,0.715,198750,0.989,0.109,2,0.0475,-1.723,1,0.194,128.054,4.0,0.679,0,Waist Time,Diplo,0.707135,0.485485,-1.704047,0.00920759,91.55861,0.6923450000000001,0.7238952287642686,0.021164632509911543,High,Very_Danceable,Fast,Happy,1.7636363636363637,95.9262851600388
1469,0.0126,0.604,200625,0.796,0.0,1,0.106,-2.416,0,0.0597,127.991,4.0,0.209,0,Scared To Be Lonely (Brooks Remix),Martin Garrix,0.480784,0.126236,-1.923136,0.010029600000000001,77.306564,0.4002,0.6224394264564088,0.09363946325099114,High,Moderate,Fast,Sad,59.7,58.529411764705884
1470,0.00173,0.548,226172,0.811,3.56e-05,11,0.323,-3.985,1,0.0475,155.08,4.0,0.411,0,Fuck It All Up (feat. JVZEL),DOLF,0.44442800000000005,0.225228,-3.2318350000000002,0.00140303,84.98384000000001,0.47863500000000003,0.6614324748841405,0.10096611466910639,High,Moderate,Very_Fast,Neutral,45.86713016608729,297.06959706959714
1471,0.0509,0.546,174031,0.737,1.68e-05,5,0.114,-3.794,1,0.054,97.9,4.0,0.188,0,After All,Khrebto,0.40240200000000004,0.102648,-2.796178,0.0375133,53.45340000000001,0.34155,0.5249439675282263,0.14008113245908302,High,Moderate,Medium,Sad,53.107789142407555,14.20038535645472
1472,0.125,0.72,230853,0.746,0.000476,11,0.0929,-5.567,0,0.0985,124.045,4.0,0.508,0,Something Just Like This - Don Diablo Remix,The Chainsmokers,0.5371199999999999,0.36576,-4.152982,0.09325,89.3124,0.5515,0.6367685919567043,0.17980492019924774,High,Very_Danceable,Fast,Neutral,66.73441734417344,5.920634920634921
1473,0.000817,0.68,192200,0.941,0.621,0,0.0852,-8.093,1,0.0532,124.035,4.0,0.338,0,The Jam,Kideko,0.63988,0.22984000000000004,-7.615513,0.000768797,84.3438,0.5085915,0.6884158191036048,0.0990891474026634,High,Moderate,Fast,Neutral,0.08553054662379421,517.8866263070996
1474,0.0143,0.626,219174,0.748,0.0,1,0.123,-5.899,1,0.0345,121.067,4.0,0.217,0,Get What You Give,Felix Cartal,0.468248,0.135842,-4.412452,0.0106964,75.787942,0.41435,0.6003128363036919,0.1456132662397072,High,Moderate,Fast,Sad,34.5,48.888888888888886
1475,0.0107,0.723,211890,0.784,0.772,2,0.0791,-5.547,1,0.0334,128.027,4.0,0.382,0,Joyride,Bassjackers,0.566832,0.276186,-4.348848,0.0083888,92.563521,0.54715,0.6581760753942335,0.12883493951407948,High,Very_Danceable,Fast,Neutral,0.04320827943078913,67.00854700854701
1476,0.131,0.522,210816,0.86,0.0209,10,0.122,-3.773,0,0.145,128.019,4.0,0.263,0,Open,Yellow Claw,0.44892,0.13728600000000002,-3.24478,0.11266,66.825918,0.327,0.616493857111754,0.1255676527396564,High,Moderate,Fast,Sad,6.621004566210045,6.515151515151515
1477,0.0533,0.599,288877,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4.0,0.811,0,I'm the One,DJ Khaled,0.399533,0.485789,-2.8460890000000005,0.0355511,48.509415999999995,0.6783500000000001,0.4863934092252185,0.16902284232997863,Medium,Moderate,Slow,Happy,36.7,12.283609576427256
1478,0.0521,0.719,194320,0.657,0.0,11,0.0872,-4.588,0,0.0494,122.02,4.0,0.694,0,There's Nothing Holdin' Me Back - NOTD Remix,Shawn Mendes,0.472383,0.49898599999999993,-3.014316,0.0342297,87.73237999999999,0.6804499999999999,0.6028320892040683,0.17521936566026222,Medium,Very_Danceable,Fast,Happy,49.4,12.372881355932204
1479,0.00461,0.615,201387,0.638,0.00979,1,0.382,-5.341,1,0.13,106.002,4.0,0.41,0,Bon Appétit - MUNA Remix,Katy Perry,0.39237,0.25215,-3.4075580000000003,0.0029411800000000003,65.19122999999999,0.510195,0.5306938664427234,0.17337747179017993,Medium,Moderate,Medium,Neutral,12.048192771084336,113.72549019607843
1480,0.00647,0.695,182693,0.818,4.87e-06,5,0.0219,-5.379,0,0.0334,119.965,4.0,0.923,0,Hard Times,Paramore,0.56851,0.641485,-4.400021999999999,0.00529246,83.375675,0.805765,0.6445039345588006,0.11438376842533289,High,Moderate,Medium,Happy,33.23813030541264,109.50468540829986
1481,0.00064,0.375,176387,0.93,0.0,2,0.318,-2.631,1,0.0561,147.124,4.0,0.5,0,Kiwi,Harry Styles,0.34875,0.1875,-2.44683,0.0005952,55.171499999999995,0.43718,0.6279663929582284,0.04717175561654971,High,Not_Danceable,Very_Fast,Neutral,56.099999999999994,567.0731707317074
1482,0.166,0.766,181000,0.771,2.51e-06,8,0.105,-4.358,1,0.0483,113.946,4.0,0.655,0,Issues - Alan Walker Remix,Julia Michaels,0.590586,0.50173,-3.3600179999999997,0.12798600000000002,87.282636,0.6275000000000001,0.6408032876115828,0.1728479211141608,High,Very_Danceable,Medium,Neutral,48.179070532962264,4.616766467065868
1483,0.0105,0.615,224773,0.564,0.0,9,0.148,-6.384,1,0.0291,103.006,4.0,0.443,0,Young,The Chainsmokers,0.34685999999999995,0.272445,-3.6005759999999998,0.005922,63.34869,0.52375,0.500203119654132,0.21061029785503713,Medium,Moderate,Medium,Neutral,29.1,49.04347826086956
1484,0.0121,0.692,195889,0.896,6.59e-05,1,0.199,-4.017,1,0.0502,134.056,4.0,0.809,0,That's What I Like - Alan Walker Remix,Bruno Mars,0.6200319999999999,0.559828,-3.599232,0.0108416,92.766752,0.74445,0.6968961618612175,0.07641475043204227,High,Moderate,Fast,Happy,47.096350501923254,68.3969465648855
1485,0.0771,0.709,225253,0.782,4.71e-06,7,0.302,-3.526,0,0.0469,102.032,4.0,0.706,0,No More Sad Songs (feat. Machine Gun Kelly),Little Mix,0.554438,0.5005539999999999,-2.757332,0.060292200000000004,72.340688,0.66895,0.6023097104289136,0.13109005794449521,High,Very_Danceable,Medium,Happy,46.68013655681739,10.01280409731114
1486,0.000569,0.624,189613,0.673,1.54e-06,4,0.104,-4.017,0,0.0268,121.986,4.0,0.458,0,Carolina,Harry Styles,0.41995200000000005,0.285792,-2.703441,0.00038293699999999997,76.119264,0.5407155,0.5764326615035303,0.1469044170987089,Medium,Moderate,Fast,Neutral,26.75879146114983,428.93562778840027
1487,0.101,0.867,191240,0.487,0.0,5,0.148,-5.872,1,0.0777,101.959,4.0,0.777,0,High Without Your Love,Loote,0.42222899999999997,0.673659,-2.859664,0.049187,88.398453,0.7715000000000001,0.5565011352679544,0.2612387923147301,Medium,Very_Danceable,Medium,Happy,77.7,4.7745098039215685
1488,0.217,0.62,248156,0.713,3.3e-06,2,0.222,-4.753,1,0.0342,137.957,4.0,0.465,0,Feel Good,Gryffin,0.44205999999999995,0.2883,-3.388889,0.154721,85.53334,0.434,0.6194795185219744,0.21319670631290025,High,Moderate,Fast,Neutral,34.087511212997114,3.270642201834862
1489,0.57,0.629,250173,0.572,0.0,5,0.192,-7.733,0,0.0387,100.015,4.0,0.38,0,1-800-273-8255,Logic,0.359788,0.23902,-4.4232759999999995,0.32603999999999994,62.909435,0.21949999999999997,0.5017220926254238,0.40815716173630173,Medium,Moderate,Medium,Neutral,38.699999999999996,1.001751313485114
1490,0.00377,0.61,176111,0.747,0.0,11,0.0662,-4.25,0,0.0531,129.976,4.0,0.443,0,Middle Of The Night,The Vamps,0.45566999999999996,0.27022999999999997,-3.17475,0.00281619,79.28536,0.5246149999999999,0.611964837796647,0.12567335874758562,High,Moderate,Fast,Neutral,53.1,156.60377358490567
1491,0.0156,0.841,241875,0.639,0.0654,9,0.0545,-6.052,0,0.0688,99.002,4.0,0.673,0,Tuesday (feat. Danelle Sandoval),Burak Yeter,0.537399,0.565993,-3.867228,0.0099684,83.26068199999999,0.7492,0.5927528692731174,0.18393528514791094,Medium,Very_Danceable,Medium,Happy,1.036144578313253,38.493975903614455
1492,0.186,0.509,183229,0.712,0.0,7,0.102,-5.747,1,0.111,99.831,4.0,0.648,0,Hunter,Galantis,0.362408,0.329832,-4.091864,0.132432,50.813979,0.48550000000000004,0.5080310721283942,0.21330141303242858,High,Moderate,Medium,Neutral,111.0,3.8074866310160425
1493,0.00466,0.722,182728,0.614,0.0,11,0.106,-7.549,0,0.115,154.903,4.0,0.504,0,XO TOUR Llif3,Lil Uzi Vert,0.443308,0.363888,-4.635086,0.00286124,111.83996599999999,0.6106699999999999,0.6534217287176137,0.20384000609942055,Medium,Very_Danceable,Very_Fast,Neutral,115.0,108.48056537102474
1494,0.0506,0.776,202480,0.741,0.0,7,0.0701,-5.804,1,0.041,120.079,4.0,0.845,0,Kissing Strangers,DNCE,0.575016,0.65572,-4.300764,0.037494599999999996,93.181304,0.7852,0.6460588784174676,0.15908085798515806,High,Very_Danceable,Fast,Happy,41.0,14.36046511627907
1495,0.127,0.698,200105,0.882,0.0,4,0.15,-3.078,0,0.0863,106.083,4.0,0.462,0,Ciao Adios,Anne-Marie,0.615636,0.322476,-2.7147959999999998,0.112014,74.04593399999999,0.5165,0.6398513265528288,0.10983582393005993,High,Moderate,Medium,Neutral,86.3,6.890625
1496,0.267,0.732,172751,0.629,0.0,0,0.118,-4.64,1,0.286,91.7,4.0,0.685,0,Overwhelming,Jon Bellion,0.460428,0.50142,-2.91856,0.167943,67.1244,0.575,0.5388914652732418,0.256714648775033,Medium,Very_Danceable,Medium,Happy,285.99999999999994,2.3470149253731343
1497,0.242,0.592,210947,0.763,0.0,1,0.0715,-3.334,1,0.366,180.084,4.0,0.647,0,Go For Broke (feat. James Arthur),Machine Gun Kelly,0.451696,0.383024,-2.543842,0.184646,106.60972799999999,0.49849999999999994,0.7087057167739728,0.19043824336688012,High,Moderate,Very_Fast,Neutral,366.0,3.139917695473251
1498,0.393,0.602,200187,0.707,0.0,11,0.165,-4.097,1,0.302,75.09,4.0,0.539,0,Human,Rag'n'Bone Man,0.42561399999999994,0.324478,-2.896579,0.277851,45.20418,0.374,0.48926908960841026,0.2671946731727153,High,Moderate,Slow,Neutral,302.0,1.794416243654822
1499,0.0219,0.568,202439,0.69,2.3e-05,1,0.0815,-5.034,0,0.0431,130.12,4.0,0.044,0,Eyes Closed,Halsey,0.39191999999999994,0.024991999999999997,-3.4734599999999998,0.015110999999999998,73.90816,0.29505,0.579244766881279,0.15868660160618073,Medium,Moderate,Fast,Sad,42.13098729227761,30.131004366812224
1500,0.0913,0.769,203992,0.631,0.0,1,0.114,-6.769,1,0.0568,100.968,4.0,0.501,0,History,Olivia Holt,0.48523900000000003,0.38526900000000003,-4.2712390000000005,0.0576103,77.64439200000001,0.58935,0.5699080121924668,0.21912409271119238,Medium,Very_Danceable,Medium,Neutral,56.800000000000004,6.836403033586132
1501,0.0261,0.555,174467,0.645,0.0,4,0.079,-5.799,0,0.0637,140.911,4.0,0.195,0,Calm Down,Skip Marley,0.35797500000000004,0.10822500000000002,-3.7403550000000005,0.016834500000000002,78.205605,0.36195,0.5808886193275482,0.18286336281386598,Medium,Moderate,Very_Fast,Sad,63.7,23.800738007380073
1502,0.0909,0.583,199756,0.729,2.02e-05,6,0.367,-4.525,1,0.0314,144.994,4.0,0.313,0,Be There,Krewella,0.42500699999999997,0.182479,-3.298725,0.0662661,84.53150199999999,0.40254999999999996,0.6261591085813816,0.16351225983531562,High,Moderate,Very_Fast,Sad,30.778278768868848,7.932535364526659
1503,0.0182,0.836,242174,0.71,2.23e-05,5,0.137,-5.185,0,0.0595,119.952,4.0,0.531,0,Swish Swish,Katy Perry,0.59356,0.443916,-3.6813499999999997,0.012922,100.279872,0.6744,0.6554786631831047,0.15232162244586764,High,Very_Danceable,Medium,Neutral,58.20209331898659,36.979166666666664
1504,0.0018,0.598,205746,0.748,0.000196,8,0.116,-6.239,1,0.0706,130.057,4.0,0.321,0,Confident,Demi Lovato,0.447304,0.191958,-4.666772,0.0013464,77.77408599999998,0.4586,0.6084556312400858,0.14490293788756733,High,Moderate,Fast,Sad,59.03010033444816,267.14285714285717
1505,0.00477,0.585,214740,0.614,0.000155,10,0.0762,-5.594,0,0.037,114.059,4.0,0.273,0,Cool for the Summer,Demi Lovato,0.35918999999999995,0.159705,-3.4347160000000003,0.0029287799999999998,66.724515,0.42661499999999997,0.5283562875182731,0.1840027274575582,Medium,Moderate,Medium,Sad,32.03463203463203,106.41247833622184
1506,0.214,0.626,204188,0.695,0.0,7,0.224,-6.528,0,0.0594,154.023,4.0,0.586,0,Old Ways,Demi Lovato,0.43506999999999996,0.366836,-4.53696,0.14872999999999997,96.418398,0.499,0.6467110509781966,0.2362408254549151,Medium,Moderate,Very_Fast,Neutral,59.4,3.2325581395348837
1507,0.0418,0.505,221050,0.705,0.0,5,0.0815,-6.097,1,0.0395,126.021,4.0,0.309,0,For You,Demi Lovato,0.356025,0.156045,-4.298385,0.029468999999999995,63.640605,0.38610000000000005,0.555276507729153,0.17112607502287283,High,Moderate,Fast,Sad,39.5,16.47196261682243
1508,0.48,0.414,191308,0.469,0.0,8,0.0974,-7.583,1,0.0485,139.401,3.0,0.322,0,Stone Cold,Demi Lovato,0.19416599999999998,0.133308,-3.556427,0.22512,57.712014,0.128,0.47228658517619987,0.4109656399308732,Medium,Moderate,Fast,Sad,48.5,0.975051975051975
1509,0.0234,0.556,244014,0.802,0.0,5,0.398,-5.089,0,0.0694,176.003,4.0,0.263,0,Kingdom Come,Demi Lovato,0.4459120000000001,0.14622800000000002,-4.081378000000001,0.0187668,97.857668,0.39780000000000004,0.701772448757426,0.12241238182372667,High,Moderate,Very_Fast,Sad,69.4,32.868852459016395
1510,0.242,0.587,192918,0.659,0.0,7,0.0874,-6.406,0,0.203,150.026,4.0,0.411,0,Waitin for You,Demi Lovato,0.386833,0.24125699999999997,-4.221554,0.159478,88.065262,0.378,0.613941074927685,0.2563339432753888,Medium,Moderate,Very_Fast,Neutral,203.0,2.711934156378601
1511,0.559,0.628,199140,0.694,0.0,5,0.0556,-3.909,0,0.0378,130.057,4.0,0.447,0,Wildfire,Demi Lovato,0.435832,0.280716,-2.712846,0.387946,81.67579599999999,0.25799999999999995,0.6004556312400858,0.3249501880654671,Medium,Moderate,Fast,Neutral,37.8,1.239285714285714
1512,0.92,0.442,408600,0.124,0.605,3,0.21,-22.227,1,0.0388,65.003,4.0,0.205,0,I'll Let You Know,David Hazeltine,0.054808,0.09061,-2.756148,0.11408,28.731326,-0.1365,0.22199377935367484,0.8214988309443937,Low,Moderate,Slow,Sad,0.06402640264026403,0.13463626492942454
1513,0.89,0.475,206360,0.0588,0.0238,5,0.129,-17.464,0,0.0418,115.642,4.0,0.229,0,I'll Wait And Pray,John Coltrane,0.027929999999999996,0.108775,-1.0268831999999999,0.052332,54.92995,-0.09300000000000003,0.309700230163914,0.7848129307715767,Low,Moderate,Medium,Sad,1.6854838709677415,0.06599326599326599
1514,0.915,0.487,388347,0.135,0.00353,2,0.686,-11.211,0,0.0434,105.854,5.0,0.23,0,The Shadow of Your Smile,Scott Hamilton,0.065745,0.11201,-1.5134850000000002,0.12352500000000001,51.550898,-0.09900000000000003,0.32007282821685173,0.7041801362203923,Low,Moderate,Medium,Sad,9.580573951434879,0.14737991266375547
1515,0.922,0.535,297653,0.107,0.649,10,0.105,-18.989,0,0.0323,102.186,4.0,0.159,0,"Vid Frösö kyrka (At Frösö Church) - From Frösöblomster (Frösö Flowers) (arr. J. Ekberg, P.V. Johansson and L. Simonsson)",Trio X of Sweden,0.057245000000000004,0.085065,-2.031823,0.098654,54.66951000000001,-0.11399999999999999,0.3196090790333116,0.7949156246823218,Low,Moderate,Medium,Sad,0.049692307692307695,0.11592632719393282
1516,0.941,0.349,176297,0.227,0.819,6,0.109,-12.298,1,0.031,100.449,4.0,0.15,0,Jackie Gets Out,Terence Blanchard,0.079223,0.052349999999999994,-2.791646,0.213607,35.056701,-0.22099999999999997,0.29423243444993935,0.693230253125953,Low,Not_Danceable,Medium,Sad,0.03780487804878049,0.2409766454352442
1517,0.935,0.428,285601,0.187,0.853,10,0.103,-21.001,1,0.0375,108.962,4.0,0.171,0,Romance / Hommage à Milhaud,Enrico Pieranunzi,0.080036,0.073188,-3.9271870000000004,0.174845,46.635736,-0.16800000000000004,0.32378129762682345,0.7930356816102471,Low,Moderate,Medium,Sad,0.043911007025761124,0.19978632478632477
1518,0.859,0.456,243013,0.257,0.475,10,0.111,-16.877,0,0.0298,104.311,4.0,0.171,0,Leave Me Here,Triosence,0.117192,0.077976,-4.337389,0.22076300000000001,47.565816000000005,-0.11599999999999999,0.34740664365027535,0.7024456643285554,Low,Moderate,Medium,Sad,0.06260504201680672,0.2988372093023256
1519,0.871,0.421,265320,0.0867,0.429,0,0.115,-18.732,1,0.037,95.438,4.0,0.0718,0,Where We Used To Live,Esbjörn Svensson Trio,0.0365007,0.0302278,-1.6240644,0.0755157,40.179398,-0.1891,0.26172462442847816,0.7820697062112432,Low,Moderate,Medium,Sad,0.08604651162790697,0.09942660550458715
1520,0.95,0.34,305427,0.237,0.927,8,0.14,-14.901,1,0.0302,162.892,4.0,0.0728,0,Mommy's Shawl,Yelena Eckemoff,0.08058,0.024752000000000003,-3.5315369999999997,0.22515,55.38328,-0.26859999999999995,0.4159519610587539,0.7193582393005998,Low,Not_Danceable,Very_Fast,Sad,0.032543103448275865,0.24921135646687698
1521,0.973,0.478,388040,0.0757,0.939,5,0.108,-20.847,1,0.0505,76.952,4.0,0.235,0,For Wee Folks,Joey Alexander,0.0361846,0.11232999999999999,-1.5781179,0.0736561,36.783055999999995,-0.13,0.24112206152219215,0.8412368303344516,Low,Moderate,Slow,Sad,0.05372340425531916,0.07772073921971254
1522,0.854,0.46,278071,0.141,0.885,9,0.11,-14.994,1,0.0314,168.807,3.0,0.16,0,All I See is Us,Sassy Players,0.06486,0.0736,-2.1141539999999996,0.12041399999999998,77.65122,-0.11699999999999999,0.43545043700040437,0.7203036494866321,Low,Moderate,Very_Fast,Sad,0.03544018058690745,0.16491228070175437
1523,0.957,0.356,342373,0.0937,0.096,8,0.209,-16.64,0,0.0353,86.669,3.0,0.259,0,Goodbye Pork Pie Hat,Charles Mingus,0.033357200000000004,0.092204,-1.559168,0.0896709,30.854163999999997,-0.17099999999999999,0.22534477621224847,0.7871363932093117,Low,Not_Danceable,Slow,Sad,0.36391752577319586,0.0978079331941545
1524,0.974,0.385,182653,0.0562,0.532,11,0.107,-14.812,1,0.0415,116.666,4.0,0.186,0,Ballad for MC,Grace Kelly,0.021637,0.07161000000000001,-0.8324344,0.0547388,44.91641,-0.2015,0.28082417032129636,0.7867201585849344,Low,Not_Danceable,Medium,Sad,0.07786116322701689,0.05764102564102564
1525,0.958,0.4,364627,0.144,0.878,10,0.119,-15.52,1,0.037,120.329,4.0,0.154,0,Soul in Twilight,John Moulder,0.0576,0.0616,-2.23488,0.137952,48.1316,-0.20199999999999996,0.32221153307828687,0.7593174748398902,Low,Not_Danceable,Fast,Sad,0.04209328782707622,0.15015641293013554
1526,0.967,0.296,340507,0.0709,0.804,3,0.105,-14.832,0,0.0312,95.028,4.0,0.066,0,So Lovely,Ben Wolfe,0.0209864,0.019536,-1.0515888000000002,0.0685603,28.128288,-0.3025,0.21399427078473457,0.7796901392701027,Low,Not_Danceable,Medium,Sad,0.03875776397515528,0.07324380165289257
1527,0.914,0.425,176272,0.136,0.921,11,0.127,-17.382,1,0.0293,168.527,3.0,0.227,0,The Sweetest Nighlife,Ellie & The Bunch,0.057800000000000004,0.096475,-2.3639520000000003,0.12430400000000001,71.62397499999999,-0.131,0.42157279711362006,0.7662460099623868,Low,Moderate,Very_Fast,Sad,0.03177874186550976,0.14863387978142076
1528,0.988,0.479,440133,0.146,0.692,7,0.103,-14.319,1,0.0351,111.643,3.0,0.0728,0,I Got It Bad,Enrico Pieranunzi,0.069934,0.0348712,-2.090574,0.144248,53.476997,-0.21810000000000002,0.33232636620944916,0.756441801362204,Low,Moderate,Medium,Sad,0.05064935064935065,0.14762386248736095
1529,0.886,0.466,255107,0.0753,0.927,0,0.0984,-18.864,1,0.0297,87.791,4.0,0.0877,0,Gramercy Sunset,The Hot Sardines,0.035089800000000004,0.0408682,-1.4204592000000003,0.0667158,40.910606,-0.16614999999999996,0.2580592236633386,0.7922115787333537,Low,Moderate,Slow,Sad,0.032004310344827584,0.08489289740698985
1530,0.986,0.371,66762,0.0295,0.937,10,0.125,-22.038,0,0.0335,82.313,3.0,0.276,0,I'm a Fool to Want You,Passport Quartet,0.0109445,0.102396,-0.650121,0.029087,30.538123000000002,-0.16949999999999998,0.2004769214021337,0.8730775134695538,Low,Not_Danceable,Slow,Sad,0.03571428571428571,0.02988855116514691
1531,0.94,0.317,234373,0.0302,0.298,1,0.0792,-30.447,1,0.0342,47.859,4.0,0.155,0,"I Was So Young, and You Were So Beautiful",Bill Charlap,0.009573400000000001,0.049135,-0.9194994,0.028388,15.171303,-0.23399999999999999,0.11573333333333334,0.9429942258818745,Low,Not_Danceable,Slow,Sad,0.11438127090301005,0.03209351753453773
1532,0.946,0.505,294940,0.159,0.0127,7,0.218,-11.235,0,0.0336,59.385,4.0,0.205,0,Journey Into Melody - 2007 Digital Remaster,Stanley Turrentine,0.080295,0.10352499999999999,-1.786365,0.150414,29.989425,-0.118,0.24373932381574445,0.7067574463759275,Low,Moderate,Slow,Sad,2.452554744525547,0.1678986272439282
